image_name,min_value,max_value,min_angle,max_angle
v_0196_f_0000_rgba.png,"[648, 316]","[648, 316]","[-0.531264, -0.351465, -0.0102]","[0.531264, -0.351465, -0.0102]"
v_0955_f_0000_rgba.png,"[529, 633]","[529, 633]","[-0.407279, -0.489789, -0.0102]","[0.407278, -0.489789, -0.0102]"
v_0506_f_0000_rgba.png,"[521, 559]","[521, 559]","[-0.551214, -0.319269, -0.0102]","[0.551214, -0.319269, -0.0102]"
v_0124_f_0000_rgba.png,"[521, 453]","[521, 453]","[-0.22037, -0.597667, -0.0102]","[0.22037, -0.597667, -0.0102]"
v_0302_f_0000_rgba.png,"[337, 408]","[337, 408]","[-0.61596, -0.162365, -0.0102]","[0.61596, -0.162365, -0.0102]"
v_0810_f_0000_rgba.png,"[576, 326]","[576, 326]","[-0.635901, -0.0374032, -0.0102]","[0.635901, -0.0374034, -0.0102]"
v_0984_f_0000_rgba.png,"[580, 354]","[580, 354]","[-0.572629, -0.279042, -0.0102]","[0.572629, -0.279042, -0.0102]"
v_0864_f_0000_rgba.png,"[540, 383]","[540, 383]","[-0.439125, -0.461452, -0.0102]","[0.439126, -0.461452, -0.0102]"
v_0055_f_0000_rgba.png,"[442, 419]","[442, 419]","[-0.364849, -0.522163, -0.0102]","[0.364849, -0.522163, -0.0102]"
v_0645_f_0000_rgba.png,"[308, 669]","[308, 669]","[-0.504052, -0.389488, -0.0102]","[0.504052, -0.389488, -0.0102]"
v_0376_f_0000_rgba.png,"[335, 693]","[335, 693]","[-0.627992, -0.106748, -0.0102]","[0.627992, -0.106748, -0.0102]"
v_0484_f_0000_rgba.png,"[656, 421]","[656, 421]","[-0.345514, -0.535153, -0.0102]","[0.345514, -0.535153, -0.0102]"
v_0160_f_0000_rgba.png,"[415, 555]","[415, 555]","[-0.619061, -0.150109, -0.0102]","[0.619061, -0.150109, -0.0102]"
v_0347_f_0000_rgba.png,"[626, 648]","[626, 648]","[-0.636766, -0.0172819, -0.0102]","[0.636766, -0.0172819, -0.0102]"
v_0575_f_0000_rgba.png,"[645, 459]","[645, 459]","[-0.575569, -0.272927, -0.0102]","[0.575569, -0.272927, -0.0102]"
v_0589_f_0000_rgba.png,"[354, 291]","[354, 291]","[-0.636366, -0.028412, -0.0102]","[0.636366, -0.028412, -0.0102]"
v_0099_f_0000_rgba.png,"[536, 647]","[536, 647]","[-0.605548, -0.197687, -0.0102]","[0.605548, -0.197687, -0.0102]"
v_0920_f_0000_rgba.png,"[413, 515]","[413, 515]","[-0.442395, -0.458319, -0.0102]","[0.442395, -0.458319, -0.0102]"
v_0351_f_0000_rgba.png,"[382, 409]","[382, 409]","[-0.368727, -0.519432, -0.0102]","[0.368727, -0.519432, -0.0102]"
v_0137_f_0000_rgba.png,"[563, 619]","[563, 619]","[-0.628406, -0.104282, -0.0102]","[0.628406, -0.104282, -0.0102]"
v_0755_f_0000_rgba.png,"[521, 565]","[521, 565]","[-0.231626, -0.593396, -0.0102]","[0.231626, -0.593396, -0.0102]"
