image_name,dial_value,bbox,camera_matrix
v_0804_f_0000_rgba.png,2.11892,"[432.0, 395.0, 384.0, 74.0]","[0.9960129261016846, -0.015564428642392159, -0.08784101158380508, 0.0, 0.011605247855186462, 0.9989013075828552, -0.04540420323610306, 0.0, 0.08845119178295135, 0.044203758239746094, 0.9950991868972778, 0.0, 0.17322668433189392, -0.04240162670612335, 2.8617048263549805, 1.0]"
v_0051_f_0000_rgba.png,-0.787988,"[269.0, 407.0, 229.0, 102.0]","[0.9789431691169739, -0.0353909507393837, 0.2010415941476822, 0.0, 0.027058513835072517, 0.998663067817688, 0.044045060873031616, 0.0, -0.20233161747455597, -0.03767772391438484, 0.9785919785499573, 0.0, -0.6169493794441223, -0.4268861413002014, 4.438052177429199, 1.0]"
v_0216_f_0000_rgba.png,-1.07027,"[275.0, 494.0, 355.0, 62.0]","[0.998828113079071, 0.03963642939925194, -0.027773376554250717, 0.0, -0.03871412202715874, 0.9987054467201233, 0.032994359731674194, 0.0, 0.02904519997537136, -0.03188047185540199, 0.9990695714950562, 0.0, 0.059389807283878326, -0.07014092803001404, 3.063673496246338, 1.0]"
v_0474_f_0000_rgba.png,3.74354,"[566.0, 312.0, 43.0, 217.0]","[0.9980661273002625, -0.03569839149713516, -0.050888724625110626, 0.0, 0.034964121878147125, 0.9992722272872925, -0.015247166156768799, 0.0, 0.05139598622918129, 0.013438400812447071, 0.9985879063606262, 0.0, -0.0676664412021637, -0.11568088829517365, 5.023353099822998, 1.0]"
v_0393_f_0000_rgba.png,0.292092,"[272.0, 215.0, 193.0, 296.0]","[0.9887946248054504, 0.039683278650045395, 0.14391110837459564, 0.0, -0.02754448540508747, 0.9959675073623657, -0.08538198471069336, 0.0, -0.14671902358531952, 0.080461286008358, 0.985900342464447, 0.0, -0.17151255905628204, 0.031042566522955894, 3.342222213745117, 1.0]"
v_0462_f_0000_rgba.png,1.74054,"[668.0, 368.0, 73.0, 292.0]","[0.988834798336029, 0.037020258605480194, -0.1443442553281784, 0.0, -0.02612488530576229, 0.9967149496078491, 0.07666013389825821, 0.0, 0.14670805633068085, -0.07203322649002075, 0.9865535497665405, 0.0, -0.03571389615535736, -0.1106863021850586, 3.7130560874938965, 1.0]"
v_0074_f_0000_rgba.png,-0.757958,"[480.0, 515.0, 256.0, 172.0]","[0.9573754072189331, 0.034538403153419495, -0.28677424788475037, 0.0, 0.012148796580731869, 0.9871319532394409, 0.15944570302963257, 0.0, 0.28859102725982666, -0.15613335371017456, 0.9446362257003784, 0.0, 0.6533465385437012, -0.3916459381580353, 3.591215133666992, 1.0]"
v_0073_f_0000_rgba.png,-0.688889,"[427.0, 331.0, 247.0, 121.0]","[0.9991859793663025, -0.00833310279995203, -0.03947063535451889, 0.0, 0.005173801444470882, 0.9968231916427612, -0.07947781682014465, 0.0, 0.040007542818784714, 0.07920891046524048, 0.9960548877716064, 0.0, -0.1185586079955101, -0.12170596420764923, 4.128388404846191, 1.0]"
v_0700_f_0000_rgba.png,6.37718,"[511.0, 145.0, 151.0, 161.0]","[0.9968471527099609, 0.019366513937711716, 0.07694623619318008, 0.0, -0.01025090180337429, 0.9930623769760132, -0.11714117974042892, 0.0, -0.07868102937936783, 0.11598308384418488, 0.9901298880577087, 0.0, -0.5840750932693481, -0.4664125144481659, 5.2106523513793945, 1.0]"
v_0126_f_0000_rgba.png,-0.318519,"[516.0, 530.0, 269.0, 82.0]","[0.9964208602905273, -0.03474319726228714, -0.07706066220998764, 0.0, 0.033897943794727325, 0.9993502497673035, -0.012250123545527458, 0.0, 0.07743620127439499, 0.009594080969691277, 0.996951162815094, 0.0, -0.29363641142845154, 0.22758610546588898, 4.007972240447998, 1.0]"
v_0618_f_0000_rgba.png,5.53033,"[338.0, 567.0, 84.0, 194.0]","[0.9913854002952576, -0.03254687786102295, 0.1268688440322876, 0.0, 0.0055152252316474915, 0.9781480431556702, 0.20783631503582, 0.0, -0.13086092472076416, -0.20534618198871613, 0.9699012041091919, 0.0, -0.07223142683506012, -0.3136937618255615, 5.331445693969727, 1.0]"
v_0007_f_0000_rgba.png,-0.2,"[341.0, 308.0, 202.0, 68.0]","[0.9929993152618408, -0.018968217074871063, 0.11658711731433868, 0.0, 0.04256153851747513, 0.9781783223152161, -0.20336106419563293, 0.0, -0.11018559336662292, 0.2068995237350464, 0.9721376895904541, 0.0, -0.4795405864715576, 0.33084729313850403, 5.222079277038574, 1.0]"
v_0555_f_0000_rgba.png,2.31712,"[508.0, 447.0, 103.0, 290.0]","[0.9993369579315186, 0.036408647894859314, -0.00021393029601313174, 0.0, -0.035488586872816086, 0.9753626585006714, 0.217734232544899, 0.0, 0.008136069402098656, -0.21758228540420532, 0.9760080575942993, 0.0, -0.10158134251832962, -0.40449678897857666, 3.580048084259033, 1.0]"
v_0840_f_0000_rgba.png,3.33514,"[523.0, 345.0, 322.0, 72.0]","[0.9703376889228821, -0.015456472523510456, -0.24125881493091583, 0.0, 0.011774356476962566, 0.9997912645339966, -0.01669636182487011, 0.0, 0.24146652221679688, 0.013360442593693733, 0.9703171849250793, 0.0, 0.5374224185943604, -0.30887508392333984, 3.386329174041748, 1.0]"
v_0887_f_0000_rgba.png,8.07087,"[716.0, 724.0, 215.0, 55.0]","[0.9216668009757996, -0.03613929823040962, -0.3862956166267395, 0.0, 0.10188216716051102, 0.9832549691200256, 0.15109480917453766, 0.0, 0.3743666410446167, -0.17861568927764893, 0.9099153876304626, 0.0, 0.9903484582901001, 0.1302465796470642, 5.193009853363037, 1.0]"
v_0591_f_0000_rgba.png,5.93173,"[548.0, 178.0, 75.0, 193.0]","[0.9963027834892273, 0.03389733284711838, 0.0789412185549736, 0.0, -0.022977804765105247, 0.9905332922935486, -0.1353359818458557, 0.0, -0.08278143405914307, 0.13302171230316162, 0.9876499772071838, 0.0, -0.6943233609199524, -0.15235841274261475, 5.469306468963623, 1.0]"
v_0032_f_0000_rgba.png,-2.04324,"[281.0, 453.0, 206.0, 346.0]","[0.98115473985672, -0.04134046658873558, 0.18874932825565338, 0.0, 0.006218648049980402, 0.9830942153930664, 0.18299466371536255, 0.0, -0.193123459815979, -0.1783723086118698, 0.9648246765136719, 0.0, -0.3275706171989441, -0.4196615517139435, 2.8709349632263184, 1.0]"
v_0818_f_0000_rgba.png,1.36316,"[356.0, 472.0, 386.0, 118.0]","[0.9915983080863953, -0.005582014098763466, 0.12923459708690643, 0.0, -0.017145512625575066, 0.9845818877220154, 0.174081951379776, 0.0, -0.1282137781381607, -0.17483516037464142, 0.9762140512466431, 0.0, -0.26918262243270874, -0.4370693564414978, 2.6999402046203613, 1.0]"
v_0808_f_0000_rgba.png,5.51832,"[388.0, 611.0, 234.0, 86.0]","[0.997955322265625, -0.0280043613165617, 0.05745324119925499, 0.0, 0.016869623214006424, 0.9824345111846924, 0.18584364652633667, 0.0, -0.06164848059415817, -0.18449443578720093, 0.9808982014656067, 0.0, -0.07958687096834183, -0.28811269998550415, 4.4906439781188965, 1.0]"
v_0028_f_0000_rgba.png,-0.0212212,"[441.0, 503.0, 210.0, 64.0]","[0.9967896342277527, 0.012462891638278961, -0.07908905297517776, 0.0, -0.011844553984701633, 0.9998955726623535, 0.008282579481601715, 0.0, 0.07918401807546616, -0.007319214753806591, 0.9968331456184387, 0.0, 0.09295106679201126, 0.018634384498000145, 5.053964138031006, 1.0]"
v_0416_f_0000_rgba.png,1.42022,"[492.0, 345.0, 148.0, 280.0]","[0.9931384921073914, 0.01952953077852726, 0.1153019592165947, 0.0, -0.03445928916335106, 0.9910523295402527, 0.1289488822221756, 0.0, -0.1117519661784172, -0.13203732669353485, 0.9849252104759216, 0.0, -0.6036913990974426, -0.40060651302337646, 3.4984183311462402, 1.0]"
v_0310_f_0000_rgba.png,0.779579,"[206.0, 187.0, 265.0, 189.0]","[0.9760464429855347, -0.04931241646409035, 0.21190012991428375, 0.0, 0.06345584243535995, 0.9961510896682739, -0.06046827882528305, 0.0, -0.20810270309448242, 0.07246614992618561, 0.9754188656806946, 0.0, -0.4396724998950958, -0.3380788564682007, 3.6537718772888184, 1.0]"
v_0765_f_0000_rgba.png,7.7015,"[492.0, 130.0, 170.0, 132.0]","[0.9952402710914612, 0.014868166297674179, 0.09631073474884033, 0.0, 0.013618042692542076, 0.9573767185211182, -0.2885209023952484, 0.0, -0.09649543464183807, 0.2884591817855835, 0.9526174068450928, 0.0, -0.662458598613739, 0.32806098461151123, 5.384071350097656, 1.0]"
v_0659_f_0000_rgba.png,1.95776,"[383.0, 193.0, 257.0, 259.0]","[0.9989427328109741, -0.014294123277068138, -0.04369329661130905, 0.0, 0.0032450221478939056, 0.9699862003326416, -0.24313823878765106, 0.0, 0.04585734382271767, 0.24273939430713654, 0.9690070748329163, 0.0, 0.2620382308959961, 0.4132840633392334, 3.199702262878418, 1.0]"
v_0039_f_0000_rgba.png,0.101902,"[374.0, 783.0, 199.0, 35.0]","[0.9767249822616577, 0.04142708703875542, -0.21045690774917603, 0.0, 0.02930043265223503, 0.9462054967880249, 0.3222369849681854, 0.0, 0.21248482167720795, -0.32090339064598083, 0.9229686856269836, 0.0, 1.1578474044799805, -0.52900230884552, 5.287792205810547, 1.0]"
v_0721_f_0000_rgba.png,4.12593,"[231.0, 247.0, 233.0, 155.0]","[0.9937163591384888, 0.004018145613372326, 0.11185551434755325, 0.0, 0.006335463374853134, 0.995733916759491, -0.09205319732427597, 0.0, -0.11174821853637695, 0.0921834260225296, 0.9894516468048096, 0.0, 0.21791957318782806, -0.1581479012966156, 4.1401143074035645, 1.0]"
v_0046_f_0000_rgba.png,-1.98919,"[288.0, 362.0, 240.0, 292.0]","[0.9895758628845215, 0.031638890504837036, 0.14049428701400757, 0.0, -0.03459944948554039, 0.9992266893386841, 0.018679430708289146, 0.0, -0.13979464769363403, -0.023345736786723137, 0.9899052381515503, 0.0, -0.262114018201828, -0.20451673865318298, 3.0834107398986816, 1.0]"
v_0539_f_0000_rgba.png,1.65946,"[475.0, 447.0, 83.0, 319.0]","[0.9769468307495117, 0.032487884163856506, -0.21099638938903809, 0.0, 0.01402335800230503, 0.9764520525932312, 0.2152782827615738, 0.0, 0.21302178502082825, -0.2132743000984192, 0.9534861445426941, 0.0, 0.7068637609481812, -0.30458563566207886, 3.287262439727783, 1.0]"
v_0058_f_0000_rgba.png,-0.738939,"[596.0, 524.0, 228.0, 60.0]","[0.983629047870636, 0.03867235407233238, -0.17600665986537933, 0.0, -0.02891741693019867, 0.997917652130127, 0.05765584856271744, 0.0, 0.17786982655525208, -0.051622308790683746, 0.9826990962028503, 0.0, -0.07048064470291138, -0.13944624364376068, 4.804856300354004, 1.0]"
v_0433_f_0000_rgba.png,2.83664,"[421.0, 156.0, 70.0, 230.0]","[0.999328076839447, 0.035224370658397675, 0.01013221126049757, 0.0, -0.03393612802028656, 0.9936466813087463, -0.10730639845132828, 0.0, -0.013847637921571732, 0.10689044743776321, 0.9941743612289429, 0.0, 0.1384650319814682, -0.2242444008588791, 4.742264747619629, 1.0]"
v_0867_f_0000_rgba.png,6.02282,"[407.0, 501.0, 253.0, 42.0]","[0.9881089329719543, 0.03244635835289955, -0.15029276907444, 0.0, -0.03792205825448036, 0.998711884021759, -0.033711276948451996, 0.0, 0.14900536835193634, 0.03900982812047005, 0.9880666136741638, 0.0, 0.7421472668647766, 0.2073037177324295, 4.244749546051025, 1.0]"
v_0623_f_0000_rgba.png,6.24404,"[700.0, 148.0, 98.0, 194.0]","[0.9526630640029907, 0.019294237717986107, -0.3034152686595917, 0.0, -0.06436145305633545, 0.9881642460823059, -0.13924449682235718, 0.0, 0.2971374988555908, 0.15218134224414825, 0.9426293969154358, 0.0, 0.7480385303497314, -0.17841212451457977, 5.490494728088379, 1.0]"
v_0723_f_0000_rgba.png,3.40621,"[310.0, 408.0, 277.0, 148.0]","[0.9872085452079773, 0.03133999556303024, 0.15632380545139313, 0.0, -0.018959296867251396, 0.9966088533401489, -0.08007058501243591, 0.0, -0.15830309689044952, 0.07608257234096527, 0.9844549894332886, 0.0, -0.23937033116817474, 0.24708470702171326, 3.5980172157287598, 1.0]"
v_0322_f_0000_rgba.png,1.8016,"[167.0, 162.0, 175.0, 188.0]","[0.9468963146209717, -0.02047634683549404, 0.3208863437175751, 0.0, 0.04591638967394829, 0.9963533282279968, -0.07191450893878937, 0.0, -0.3182436227798462, 0.08282952755689621, 0.9443835616111755, 0.0, -0.7106125950813293, -0.4512225389480591, 4.699365615844727, 1.0]"
v_0143_f_0000_rgba.png,-0.448649,"[172.0, 632.0, 317.0, 123.0]","[0.9682708382606506, -0.04408365488052368, 0.24598415195941925, 0.0, -0.014497704803943634, 0.972751259803772, 0.2313975691795349, 0.0, -0.24948222935199738, -0.22762173414230347, 0.9412475824356079, 0.0, -0.5453664660453796, -0.333962619304657, 3.3858585357666016, 1.0]"
v_0452_f_0000_rgba.png,2.57538,"[429.0, 440.0, 60.0, 251.0]","[0.9923608899116516, 0.04323320835828781, 0.11554551869630814, 0.0, -0.04888709634542465, 0.9977188110351562, 0.046553559601306915, 0.0, -0.11326927691698074, -0.051846615970134735, 0.9922106862068176, 0.0, -0.33191508054733276, 0.14091309905052185, 4.3008222579956055, 1.0]"
v_0079_f_0000_rgba.png,-1.82703,"[226.0, 324.0, 269.0, 265.0]","[0.9972885251045227, -0.015309859067201614, 0.0719807967543602, 0.0, 0.016375986859202385, 0.9997644424438477, -0.0142445033416152, 0.0, -0.07174575328826904, 0.015384635888040066, 0.9973043203353882, 0.0, 0.0403829962015152, -0.20194455981254578, 3.102755546569824, 1.0]"
v_0360_f_0000_rgba.png,1.45926,"[463.0, 593.0, 163.0, 213.0]","[0.966808021068573, -0.013153881765902042, -0.2551650404930115, 0.0, 0.06246105954051018, 0.9805406332015991, 0.1861145943403244, 0.0, 0.24775156378746033, -0.19587497413158417, 0.948816180229187, 0.0, 0.8907599449157715, -0.07400718331336975, 4.144774913787842, 1.0]"
v_0562_f_0000_rgba.png,0.821622,"[523.0, 146.0, 145.0, 360.0]","[0.9944366812705994, -0.014967834576964378, -0.10426703840494156, 0.0, 0.0150672048330307, 0.9998864531517029, 0.00016541147488169372, 0.0, 0.10425272583961487, -0.0017355041345581412, 0.9945493340492249, 0.0, 0.12954722344875336, -0.2749629020690918, 2.9384727478027344, 1.0]"
v_0877_f_0000_rgba.png,1.62743,"[342.0, 478.0, 361.0, 246.0]","[0.9975617527961731, -0.012146707624197006, 0.06872419267892838, 0.0, 0.016572153195738792, 0.9977997541427612, -0.06419520825147629, 0.0, -0.06779322028160095, 0.06517758965492249, 0.9955681562423706, 0.0, -0.06772192567586899, 0.29439350962638855, 2.615363121032715, 1.0]"
v_0605_f_0000_rgba.png,1.63744,"[315.0, 192.0, 184.0, 307.0]","[0.9993076920509338, -0.03115495853126049, -0.020333444699645042, 0.0, 0.0312776044011116, 0.9994942545890808, 0.005741707514971495, 0.0, 0.020144278183579445, -0.006373714189976454, 0.9997767806053162, 0.0, 0.38452431559562683, -0.31366291642189026, 3.1989288330078125, 1.0]"
v_0935_f_0000_rgba.png,1.89169,"[457.0, 444.0, 285.0, 314.0]","[0.9991888999938965, -0.024501420557498932, 0.03195594996213913, 0.0, 0.018996533006429672, 0.9865379333496094, 0.16242532432079315, 0.0, -0.03550541028380394, -0.16168653964996338, 0.9862032532691956, 0.0, -0.19070278108119965, -0.3674370348453522, 2.7493085861206055, 1.0]"
v_0638_f_0000_rgba.png,0.570371,"[481.0, 307.0, 284.0, 318.0]","[0.9657041430473328, -0.011639298871159554, -0.2593839466571808, 0.0, 0.006240104790776968, 0.999746561050415, -0.021629150956869125, 0.0, 0.2595699429512024, 0.019268779084086418, 0.9655320644378662, 0.0, 0.5765387415885925, 0.07676252722740173, 2.7134151458740234, 1.0]"
v_0932_f_0000_rgba.png,5.68148,"[487.0, 573.0, 249.0, 138.0]","[0.9950001239776611, 0.007558274082839489, 0.09958731383085251, 0.0, -0.028554905205965042, 0.9770374298095703, 0.2111455351114273, 0.0, -0.09570463746786118, -0.21293354034423828, 0.9723681807518005, 0.0, -0.5535547137260437, -0.49633511900901794, 3.9259557723999023, 1.0]"
v_0033_f_0000_rgba.png,-0.956156,"[368.0, 232.0, 213.0, 150.0]","[0.9757135510444641, -0.04150905832648277, -0.21508139371871948, 0.0, 0.024567294865846634, 0.9964232444763184, -0.08085285872220993, 0.0, 0.21766823530197144, 0.0736052617430687, 0.9732434749603271, 0.0, 0.9054521322250366, -0.4651980996131897, 4.2160420417785645, 1.0]"
v_0076_f_0000_rgba.png,-0.688889,"[220.0, 563.0, 251.0, 132.0]","[0.998503565788269, -0.033652909100055695, 0.043105438351631165, 0.0, 0.024778537452220917, 0.9810877442359924, 0.1919710785150528, 0.0, -0.04875060170888901, -0.190615713596344, 0.9804534912109375, 0.0, 0.19307135045528412, -0.46867185831069946, 4.057997226715088, 1.0]"
v_0914_f_0000_rgba.png,5.53333,"[292.0, 347.0, 251.0, 127.0]","[0.9477439522743225, 0.012250848114490509, 0.31879666447639465, 0.0, -0.03178369998931885, 0.9979168176651001, 0.05614074319601059, 0.0, -0.317444771528244, -0.06333958357572556, 0.9461590051651001, 0.0, -0.8108715415000916, -0.6094391345977783, 3.8382091522216797, 1.0]"
v_0847_f_0000_rgba.png,8.53434,"[274.0, 507.0, 187.0, 82.0]","[0.9989686012268066, -0.002414094051346183, 0.04534182325005531, 0.0, -0.000276736740488559, 0.9982433915138245, 0.059245627373456955, 0.0, -0.04540519788861275, -0.0591970719397068, 0.9972131252288818, 0.0, 0.5451167821884155, -0.10475258529186249, 5.489008903503418, 1.0]"
v_0016_f_0000_rgba.png,-0.124324,"[386.0, 572.0, 212.0, 85.0]","[0.9975389838218689, 0.02775079756975174, 0.06438831239938736, 0.0, -0.031081344932317734, 0.9981987476348877, 0.051314305514097214, 0.0, -0.06284832209348679, -0.053189296275377274, 0.9966047406196594, 0.0, -0.4037272334098816, 0.09347610175609589, 4.883703231811523, 1.0]"
v_0687_f_0000_rgba.png,1.47027,"[444.0, 388.0, 340.0, 239.0]","[0.9988157153129578, -0.03138601779937744, -0.03717704117298126, 0.0, 0.027683334425091743, 0.9949736595153809, -0.09623447060585022, 0.0, 0.040010593831539154, 0.095091313123703, 0.9946641325950623, 0.0, 0.022624004632234573, 0.3329368829727173, 2.7999744415283203, 1.0]"
v_0197_f_0000_rgba.png,0.2,"[114.0, 620.0, 268.0, 48.0]","[0.9917195439338684, -0.056908756494522095, 0.1151248887181282, 0.0, 0.03146599233150482, 0.9768064618110657, 0.21179954707622528, 0.0, -0.12450798600912094, -0.20642323791980743, 0.9705087542533875, 0.0, 0.19151856005191803, -0.45701467990875244, 4.171607971191406, 1.0]"
v_0300_f_0000_rgba.png,-0.583784,"[329.0, 390.0, 334.0, 200.0]","[0.9989096522331238, 0.03482305258512497, 0.031095284968614578, 0.0, -0.03269365802407265, 0.9972477555274963, -0.06654386222362518, 0.0, -0.03332696110010147, 0.06545468419790268, 0.9972988367080688, 0.0, -0.20840252935886383, 0.1961982101202011, 2.9555835723876953, 1.0]"
v_0084_f_0000_rgba.png,-1.77297,"[239.0, 455.0, 285.0, 305.0]","[0.9720259308815002, 0.012293792329728603, 0.23455169796943665, 0.0, 0.01876041665673256, 0.991374671459198, -0.12970857322216034, 0.0, -0.23412322998046875, 0.13048037886619568, 0.9634112119674683, 0.0, -0.46605125069618225, 0.46526214480400085, 2.7429895401000977, 1.0]"
v_0027_f_0000_rgba.png,-0.0402403,"[380.0, 321.0, 209.0, 93.0]","[0.996549665927887, -0.042391348630189896, -0.0713563933968544, 0.0, 0.029260190203785896, 0.9839705228805542, -0.1759142279624939, 0.0, 0.07766982913017273, 0.17321936786174774, 0.9818158745765686, 0.0, 0.3077980577945709, 0.23277008533477783, 4.868769645690918, 1.0]"
v_0476_f_0000_rgba.png,-0.134335,"[431.0, 310.0, 117.0, 408.0]","[0.9962244629859924, -0.01513106282800436, 0.08548606187105179, 0.0, 0.019117193296551704, 0.9987583160400391, -0.04600446671247482, 0.0, -0.08468381315469742, 0.04746503010392189, 0.995276689529419, 0.0, -0.1725088357925415, 0.3026867210865021, 2.6354317665100098, 1.0]"
v_0312_f_0000_rgba.png,2.3982,"[591.0, 309.0, 149.0, 176.0]","[0.9985179901123047, 0.03899940103292465, 0.037958480417728424, 0.0, -0.03727284446358681, 0.9982833862304688, -0.04517700895667076, 0.0, -0.03965520113706589, 0.04369523748755455, 0.998257577419281, 0.0, -0.8924407958984375, -0.13948477804660797, 4.877678394317627, 1.0]"
v_0566_f_0000_rgba.png,0.262062,"[471.0, 162.0, 164.0, 395.0]","[0.9989199638366699, -0.01827865093946457, -0.0427180677652359, 0.0, 0.014685388654470444, 0.9964442253112793, -0.08296556770801544, 0.0, 0.04408266767859459, 0.08224862813949585, 0.9956364035606384, 0.0, 0.0537455677986145, 0.06069331616163254, 2.7003092765808105, 1.0]"
v_0838_f_0000_rgba.png,8.43023,"[168.0, 530.0, 189.0, 90.0]","[0.9878525733947754, -0.01077886950224638, 0.1550196260213852, 0.0, -0.0033974822144955397, 0.9958547353744507, 0.09089428931474686, 0.0, -0.1553567796945572, -0.09031683951616287, 0.9837210774421692, 0.0, 0.3895496726036072, -0.16075637936592102, 5.52516508102417, 1.0]"
v_0928_f_0000_rgba.png,8.44725,"[253.0, 310.0, 215.0, 37.0]","[0.9676298499107361, -0.012152078561484814, 0.2520809471607208, 0.0, 0.0709465742111206, 0.9716582298278809, -0.2254924774169922, 0.0, -0.24219632148742676, 0.23607753217220306, 0.941067636013031, 0.0, -0.513706624507904, 0.45128536224365234, 5.1098504066467285, 1.0]"
